id,inventoryState,lastConnection,groupName
ISKIE079801,installed,1725885534,Bokaro TPS Domestic
ISKIE079798,installed,1725888464,Bokaro TPS Domestic
ISKIE079799,installed,1725885534,Bokaro TPS Domestic
ISKIE079895,installed,1725712732,Bokaro TPS Domestic
ISKIE079894,installed,1725888940,Bokaro TPS Domestic
ISKIE079700,installed,1725578957,Bokaro TPS Domestic
ISKIE079702,installed,1703083189,Bokaro TPS Domestic
ISKIE079699,installed,1725864688,Bokaro TPS Domestic
ISKIE079701,installed,1724801262,Bokaro TPS Domestic
ISKIE079698,installed,1725888942,Bokaro TPS Domestic
ISKIE079788,installed,1725888942,Bokaro TPS Domestic
ISKIE080578,installed,1725888942,Bokaro TPS Domestic
ISKIE079757,installed,1725888953,Bokaro TPS Domestic
ISKIE079755,installed,1725888953,Bokaro TPS Domestic
ISKIE079756,installed,1725874553,Bokaro TPS Domestic
ISKIE079677,installed,1725888955,Bokaro TPS Domestic
ISKIE080640,installed,1725888955,Bokaro TPS Domestic
ISKIE080639,installed,1725888955,Bokaro TPS Domestic
ISKIE080638,installed,1725885535,Bokaro TPS Domestic
ISKIE080387,installed,1725885535,Bokaro TPS Domestic
ISKIE080385,installed,1725885535,Bokaro TPS Domestic
ISKIE080469,installed,1725885536,Bokaro TPS Domestic
ISKIE080468,installed,1725885536,Bokaro TPS Domestic
ISKIE080471,installed,1725871129,Bokaro TPS Domestic
ISKIE080470,installed,1725885537,Bokaro TPS Domestic
ISKIE080472,installed,1725885537,Bokaro TPS Domestic
ISKIE079953,installed,1725885538,Bokaro TPS Domestic
ISKIE080494,installed,1725889116,Bokaro TPS Domestic
ISKIE080496,installed,1725885538,Bokaro TPS Domestic
ISKIE080493,installed,1722864838,Bokaro TPS Domestic
ISKIE080277,installed,1725885538,Bokaro TPS Domestic
ISKIE080275,installed,1725885539,Bokaro TPS Domestic
ISKIE080214,installed,1725885539,Bokaro TPS Domestic
ISKIE080283,installed,1725885539,Bokaro TPS Domestic
ISKIE080233,installed,1725885540,Bokaro TPS Domestic
ISKIE080276,installed,1725885540,Bokaro TPS Domestic
ISKIE080594,installed,1725885582,Bokaro TPS Domestic
ISKIE080595,installed,1725885583,Bokaro TPS Domestic
ISKIE080596,installed,1725885583,Bokaro TPS Domestic
ISKIE080593,installed,1725885583,Bokaro TPS Domestic
ISKIE080497,installed,1725885584,Bokaro TPS Domestic
ISKIE080038,installed,1725857478,Bokaro TPS Domestic
ISKIE080040,installed,1725885584,Bokaro TPS Domestic
ISKIE080041,installed,1725885585,Bokaro TPS Domestic
ISKIE080152,installed,1725885586,Bokaro TPS Domestic
ISKIE079998,installed,1725885586,Bokaro TPS Domestic
ISKIE080410,installed,1725885586,Bokaro TPS Domestic
ISKIE080433,installed,1725885587,Bokaro TPS Domestic
ISKIE080147,installed,,Bokaro TPS Domestic
ISKIE080248,installed,1725885587,Bokaro TPS Domestic
ISKIE080252,installed,1725885588,Bokaro TPS Domestic
ISKIE079823,installed,1725885588,Bokaro TPS Domestic
ISKIE079852,installed,1725827994,Bokaro TPS Domestic
ISKIE080306,installed,1725885599,Bokaro TPS Domestic
ISKIE080305,installed,1725885599,Bokaro TPS Domestic
ISKIE080212,installed,1725885600,Bokaro TPS Domestic
ISKIE080208,installed,1725885600,Bokaro TPS Domestic
ISKIE080211,installed,1725885600,Bokaro TPS Domestic
ISKIE080192,installed,1725885601,Bokaro TPS Domestic
ISKIE080189,installed,1725885601,Bokaro TPS Domestic
ISKIE080190,installed,1725885602,Bokaro TPS Domestic
ISKIE080085,installed,1725885602,Bokaro TPS Domestic
ISKIE080084,installed,1725885628,Bokaro TPS Domestic
ISKIE080098,installed,1725885628,Bokaro TPS Domestic
ISKIE079907,installed,1725885640,Bokaro TPS Domestic
ISKIE079906,installed,1725885640,Bokaro TPS Domestic
ISKIE079917,installed,1724575154,Bokaro TPS Domestic
ISKIE079904,installed,1725885641,Bokaro TPS Domestic
ISKIE079820,installed,1725885641,Bokaro TPS Domestic
ISKIE080086,installed,1695150600,Bokaro TPS Domestic
ISKIE079866,installed,1725885642,Bokaro TPS Domestic
ISKIE079838,installed,1725885642,Bokaro TPS Domestic
ISKIE079848,installed,1725885643,Bokaro TPS Domestic
ISKIE080128,installed,1725885643,Bokaro TPS Domestic
ISKIE080099,installed,1725888956,Bokaro TPS Domestic
ISKIE080100,installed,1725888956,Bokaro TPS Domestic
ISKIE080197,installed,1725885643,Bokaro TPS Domestic
ISKIE080101,installed,1725885644,Bokaro TPS Domestic
ISKIE080193,installed,1725885644,Bokaro TPS Domestic
ISKIE080159,installed,1725885644,Bokaro TPS Domestic
ISKIE080021,installed,1725885645,Bokaro TPS Domestic
ISKIE080020,installed,1722882092,Bokaro TPS Domestic
ISKIE080079,installed,1703889395,Bokaro TPS Domestic
ISKIE080018,installed,1725885646,Bokaro TPS Domestic
ISKIE080019,installed,1725885647,Bokaro TPS Domestic
ISKIE080441,installed,1708029435,Bokaro TPS Domestic
ISKIE080172,installed,1710362242,Bokaro TPS Domestic
ISKIE080171,installed,1725756054,Bokaro TPS Domestic
ISKIE080013,installed,1725885648,Bokaro TPS Domestic
ISKIE080039,installed,1725885648,Bokaro TPS Domestic
ISKIE080042,installed,1725885649,Bokaro TPS Domestic
ISKIE080440,installed,1725885649,Bokaro TPS Domestic
ISKIE080442,installed,1725885649,Bokaro TPS Domestic
ISKIE079821,installed,1725885650,Bokaro TPS Domestic
ISKIE080621,installed,1725888465,Bokaro TPS Domestic
ISKIE080056,installed,1725888977,Bokaro TPS Domestic
ISKIE080630,installed,1725888977,Bokaro TPS Domestic
ISKIE080148,installed,1725888977,Bokaro TPS Domestic
ISKIE080151,installed,1725888988,Bokaro TPS Domestic
ISKIE080047,installed,1725888989,Bokaro TPS Domestic
ISKIE080026,installed,1725888989,Bokaro TPS Domestic
ISKIE080025,installed,1725888989,Bokaro TPS Domestic
ISKIE079991,installed,1699297618,Bokaro TPS Domestic
ISKIE079988,installed,1725888990,Bokaro TPS Domestic
ISKIE080412,installed,1725874590,Bokaro TPS Domestic
ISKIE080087,installed,1725888991,Bokaro TPS Domestic
ISKIE079826,installed,1725831389,Bokaro TPS Domestic
ISKIE080188,installed,1725888992,Bokaro TPS Domestic
ISKIE080195,installed,1725888992,Bokaro TPS Domestic
ISKIE080210,installed,1725874592,Bokaro TPS Domestic
ISKIE080054,installed,1725888993,Bokaro TPS Domestic
ISKIE080209,installed,1725888993,Bokaro TPS Domestic
ISKIE080304,installed,1725874660,Bokaro TPS Domestic
ISKIE080509,installed,1725889028,Bokaro TPS Domestic
ISKIE080535,installed,1725889028,Bokaro TPS Domestic
ISKIE080537,installed,1725889029,Bokaro TPS Domestic
ISKIE079778,installed,1725889029,Bokaro TPS Domestic
ISKIE079972,installed,1725889061,Bokaro TPS Domestic
ISKIE079780,installed,1696152873,Bokaro TPS Domestic
ISKIE079779,installed,1725889061,Bokaro TPS Domestic
ISKIE080075,installed,1725889062,Bokaro TPS Domestic
ISKIE080076,installed,1725889062,Bokaro TPS Domestic
ISKIE079807,installed,1725889062,Bokaro TPS Domestic
ISKIE079922,installed,1725889063,Bokaro TPS Domestic
ISKIE079918,installed,1725889063,Bokaro TPS Domestic
ISKIE079920,installed,1725889116,Bokaro TPS Domestic
ISKIE079947,installed,1725893092,Bokaro TPS Domestic
ISKIE079919,installed,1725889117,Bokaro TPS Domestic
ISKIE079946,installed,1725889117,Bokaro TPS Domestic
ISKIE080514,installed,1725889118,Bokaro TPS Domestic
ISKIE080490,installed,1725874716,Bokaro TPS Domestic
ISKIE080510,installed,1725889118,Bokaro TPS Domestic
ISKIE079668,installed,1703011153,Bokaro TPS Domestic
ISKIE080512,installed,1725665557,Bokaro TPS Domestic
ISKIE080511,installed,1725889120,Bokaro TPS Domestic
ISKIE080122,installed,1725874718,Bokaro TPS Domestic
ISKIE080121,installed,,Bokaro TPS Domestic
ISKIE080488,installed,1725889121,Bokaro TPS Domestic
ISKIE080475,installed,1725889121,Bokaro TPS Domestic
ISKIE080476,installed,1725889121,Bokaro TPS Domestic
ISKIE079941,installed,1725889122,Bokaro TPS Domestic
ISKIE079964,installed,1725889122,Bokaro TPS Domestic
ISKIE079966,installed,1725889122,Bokaro TPS Domestic
ISKIE080145,installed,1725889123,Bokaro TPS Domestic
ISKIE080458,installed,1725889123,Bokaro TPS Domestic
ISKIE080043,installed,1725889124,Bokaro TPS Domestic
ISKIE080089,installed,1725889124,Bokaro TPS Domestic
ISKIE080550,installed,1725889124,Bokaro TPS Domestic
ISKIE080549,installed,1705484258,Bokaro TPS Domestic
ISKIE080552,installed,1698606590,Bokaro TPS Domestic
ISKIE080548,installed,1725889125,Bokaro TPS Domestic
ISKIE080483,installed,1725889126,Bokaro TPS Domestic
ISKIE080484,installed,1725889126,Bokaro TPS Domestic
ISKIE080157,installed,1705063421,Bokaro TPS Domestic
ISKIE079691,installed,1725889127,Bokaro TPS Domestic
ISKIE079772,installed,1725889127,Bokaro TPS Domestic
ISKIE079827,installed,1725889128,Bokaro TPS Domestic
ISKIE080610,installed,1720547489,Bokaro TPS Domestic
ISKIE080609,installed,1725889129,Bokaro TPS Domestic
ISKIE080446,installed,1725490985,Bokaro TPS Domestic
ISKIE080608,installed,1725889139,Bokaro TPS Domestic
ISKIE080628,installed,1725889140,Bokaro TPS Domestic
ISKIE080631,installed,1725889140,Bokaro TPS Domestic
ISKIE079771,installed,1725889140,Bokaro TPS Domestic
ISKIE079950,installed,1725889141,Bokaro TPS Domestic
ISKIE079952,installed,1725889142,Bokaro TPS Domestic
ISKIE080224,installed,1722879642,Bokaro TPS Domestic
ISKIE079925,installed,1725889143,Bokaro TPS Domestic
ISKIE079924,installed,1725889143,Bokaro TPS Domestic
ISKIE079923,installed,1725889166,Bokaro TPS Domestic
ISKIE079892,installed,1725889166,Bokaro TPS Domestic
ISKIE079888,installed,1725874765,Bokaro TPS Domestic
ISKIE079890,installed,1725889167,Bokaro TPS Domestic
ISKIE079891,installed,1725874765,Bokaro TPS Domestic
ISKIE080282,installed,1722868634,Bokaro TPS Domestic
ISKIE080164,installed,1725889168,Bokaro TPS Domestic
ISKIE080331,installed,1725889168,Bokaro TPS Domestic
ISKIE080408,installed,1725889169,Bokaro TPS Domestic
ISKIE080166,installed,1725889169,Bokaro TPS Domestic
ISKIE080421,installed,1722867094,Bokaro TPS Domestic
ISKIE080167,installed,1725889170,Bokaro TPS Domestic
ISKIE080451,installed,1725874781,Bokaro TPS Domestic
ISKIE080223,installed,1722868634,Bokaro TPS Domestic
ISKIE079951,installed,1725889183,Bokaro TPS Domestic
ISKIE079911,installed,1725889205,Bokaro TPS Domestic
ISKIE079908,installed,1725889205,Bokaro TPS Domestic
ISKIE079949,installed,1725889205,Bokaro TPS Domestic
ISKIE079910,installed,1725578346,Bokaro TPS Domestic
ISKIE079948,installed,1725889206,Bokaro TPS Domestic
ISKIE079912,installed,1725889206,Bokaro TPS Domestic
ISKIE079909,installed,1725889207,Bokaro TPS Domestic
ISKIE079809,installed,1725889207,Bokaro TPS Domestic
ISKIE079808,installed,1725885650,Bokaro TPS Domestic
ISKIE080644,installed,1725885651,Bokaro TPS Domestic
ISKIE080645,installed,1725889207,Bokaro TPS Domestic
ISKIE080647,installed,1725893071,Bokaro TPS Domestic
ISKIE079770,installed,1725889208,Bokaro TPS Domestic
ISKIE080632,installed,1725889208,Bokaro TPS Domestic
ISKIE079903,installed,1725889208,Bokaro TPS Domestic
ISKIE080600,installed,1725889209,Bokaro TPS Domestic
ISKIE080598,installed,1725889209,Bokaro TPS Domestic
ISKIE080599,installed,1725846015,Bokaro TPS Domestic
ISKIE080602,installed,1698261268,Bokaro TPS Domestic
ISKIE080601,installed,1725579228,Bokaro TPS Domestic
ISKIE080646,installed,1725889211,Bokaro TPS Domestic
ISKIE080393,installed,1725889211,Bokaro TPS Domestic
ISKIE079784,installed,1725874809,Bokaro TPS Domestic
ISKIE079967,installed,1725889212,Bokaro TPS Domestic
ISKIE079785,installed,1725889212,Bokaro TPS Domestic
ISKIE079786,installed,1725889213,Bokaro TPS Domestic
ISKIE079787,installed,1725889213,Bokaro TPS Domestic
ISKIE079783,installed,1725889214,Bokaro TPS Domestic
ISKIE080059,installed,1725889214,Bokaro TPS Domestic
ISKIE080603,installed,1725889224,Bokaro TPS Domestic
ISKIE080201,installed,1725889225,Bokaro TPS Domestic
ISKIE080202,installed,1725889225,Bokaro TPS Domestic
ISKIE080200,installed,1725874823,Bokaro TPS Domestic
ISKIE080198,installed,1725885651,Bokaro TPS Domestic
ISKIE080199,installed,1725885652,Bokaro TPS Domestic
ISKIE079764,installed,1725491393,Bokaro TPS Domestic
ISKIE079737,installed,1705912571,Bokaro TPS Domestic
ISKIE079766,installed,1703889450,Bokaro TPS Domestic
ISKIE079777,installed,1725493347,Bokaro TPS Domestic
ISKIE079872,installed,1725885686,Bokaro TPS Domestic
ISKIE079707,installed,1725885687,Bokaro TPS Domestic
ISKIE079693,installed,1725712888,Bokaro TPS Domestic
ISKIE079775,installed,1725885688,Bokaro TPS Domestic
ISKIE079722,installed,1725885688,Bokaro TPS Domestic
ISKIE079720,installed,1725885688,Bokaro TPS Domestic
ISKIE079706,installed,1725885689,Bokaro TPS Domestic
ISKIE079703,installed,1725885689,Bokaro TPS Domestic
ISKIE079704,installed,1725885689,Bokaro TPS Domestic
ISKIE079705,installed,1725885690,Bokaro TPS Domestic
ISKIE079789,installed,1725885690,Bokaro TPS Domestic
ISKIE079791,installed,1725885691,Bokaro TPS Domestic
ISKIE079790,installed,1725497915,Bokaro TPS Domestic
ISKIE079792,installed,1725885691,Bokaro TPS Domestic
ISKIE079936,installed,1701672244,Bokaro TPS Domestic
ISKIE079831,installed,1725885692,Bokaro TPS Domestic
ISKIE079832,installed,1725885693,Bokaro TPS Domestic
ISKIE079828,installed,1725889226,Bokaro TPS Domestic
ISKIE079830,installed,1725889256,Bokaro TPS Domestic
ISKIE079829,installed,1707770451,Bokaro TPS Domestic
ISKIE079749,installed,1725889257,Bokaro TPS Domestic
ISKIE079750,installed,1725889258,Bokaro TPS Domestic
ISKIE080262,installed,1725889258,Bokaro TPS Domestic
ISKIE080274,installed,1725889258,Bokaro TPS Domestic
ISKIE080273,installed,1725889259,Bokaro TPS Domestic
ISKIE080597,installed,1725889259,Bokaro TPS Domestic
ISKIE080259,installed,1725889259,Bokaro TPS Domestic
ISKIE080364,installed,1725889260,Bokaro TPS Domestic
ISKIE080261,installed,1725889260,Bokaro TPS Domestic
ISKIE079689,installed,1725874857,Bokaro TPS Domestic
ISKIE080365,installed,1725889261,Bokaro TPS Domestic
ISKIE079688,installed,1725889261,Bokaro TPS Domestic
ISKIE079896,installed,1725750746,Bokaro TPS Domestic
ISKIE080050,installed,1725889262,Bokaro TPS Domestic
ISKIE080051,installed,1725889262,Bokaro TPS Domestic
ISKIE079943,installed,1725663911,Bokaro TPS Domestic
ISKIE080579,installed,1725889263,Bokaro TPS Domestic
ISKIE080052,installed,1725874860,Bokaro TPS Domestic
ISKIE079733,installed,1725893093,Bokaro TPS Domestic
ISKIE079719,installed,1725889264,Bokaro TPS Domestic
ISKIE079718,installed,1725889264,Bokaro TPS Domestic
ISKIE079732,installed,1698520279,Bokaro TPS Domestic
ISKIE079932,installed,1725888466,Bokaro TPS Domestic
ISKIE079954,installed,1725888512,Bokaro TPS Domestic
ISKIE080187,installed,1725888513,Bokaro TPS Domestic
ISKIE080615,installed,1725888513,Bokaro TPS Domestic
ISKIE080613,installed,1725888513,Bokaro TPS Domestic
ISKIE080614,installed,1725888514,Bokaro TPS Domestic
ISKIE080616,installed,1725888514,Bokaro TPS Domestic
ISKIE080062,installed,1725888514,Bokaro TPS Domestic
ISKIE080061,installed,1725888515,Bokaro TPS Domestic
ISKIE080060,installed,1725888515,Bokaro TPS Domestic
ISKIE080515,installed,1725888515,Bokaro TPS Domestic
ISKIE080119,installed,1725888516,Bokaro TPS Domestic
ISKIE080517,installed,1725888516,Bokaro TPS Domestic
ISKIE080516,installed,1725888516,Bokaro TPS Domestic
ISKIE080513,installed,1725836870,Bokaro TPS Domestic
ISKIE079803,installed,1725888517,Bokaro TPS Domestic
ISKIE080130,installed,1704739582,Bokaro TPS Domestic
ISKIE080131,installed,1725888518,Bokaro TPS Domestic
ISKIE080290,installed,1725888518,Bokaro TPS Domestic
ISKIE080292,installed,1725888518,Bokaro TPS Domestic
ISKIE080168,installed,1725888519,Bokaro TPS Domestic
ISKIE080169,installed,1725888519,Bokaro TPS Domestic
ISKIE080170,installed,1725888520,Bokaro TPS Domestic
ISKIE079752,installed,1725836954,Bokaro TPS Domestic
ISKIE079748,installed,1725888520,Bokaro TPS Domestic
ISKIE080307,installed,1725888521,Bokaro TPS Domestic
ISKIE080073,installed,1725888521,Bokaro TPS Domestic
ISKIE080077,installed,1725888521,Bokaro TPS Domestic
ISKIE079805,installed,1725888522,Bokaro TPS Domestic
ISKIE079681,installed,1724886119,Bokaro TPS Domestic
ISKIE079812,installed,1725888522,Bokaro TPS Domestic
ISKIE079811,installed,1699297706,Bokaro TPS Domestic
ISKIE079810,installed,1725888523,Bokaro TPS Domestic
ISKIE079670,installed,1725888545,Bokaro TPS Domestic
ISKIE079672,installed,1725888545,Bokaro TPS Domestic
ISKIE080477,installed,1725888545,Bokaro TPS Domestic
ISKIE080492,installed,1725888545,Bokaro TPS Domestic
ISKIE080491,installed,1725888546,Bokaro TPS Domestic
ISKIE080294,installed,1725884166,Bokaro TPS Domestic
ISKIE080563,installed,1725888957,Bokaro TPS Domestic
ISKIE080564,installed,1725888957,Bokaro TPS Domestic
ISKIE080565,installed,1725888958,Bokaro TPS Domestic
ISKIE080487,installed,1725888958,Bokaro TPS Domestic
ISKIE080012,installed,1725888958,Bokaro TPS Domestic
ISKIE080008,installed,1725888959,Bokaro TPS Domestic
ISKIE080010,installed,1725888959,Bokaro TPS Domestic
ISKIE079712,installed,1725888959,Bokaro TPS Domestic
ISKIE079710,installed,1725888960,Bokaro TPS Domestic
ISKIE079763,installed,1725888960,Bokaro TPS Domestic
ISKIE079765,installed,1725750565,Bokaro TPS Domestic
ISKIE079728,installed,1725888961,Bokaro TPS Domestic
ISKIE079729,installed,1725750566,Bokaro TPS Domestic
ISKIE079979,installed,1725889005,Bokaro TPS Domestic
ISKIE079753,installed,1725889006,Bokaro TPS Domestic
ISKIE079754,installed,1725491332,Bokaro TPS Domestic
ISKIE079676,installed,1725889006,Bokaro TPS Domestic
ISKIE079675,installed,1725889007,Bokaro TPS Domestic
ISKIE079674,installed,1725889007,Bokaro TPS Domestic
ISKIE080174,installed,1725889007,Bokaro TPS Domestic
ISKIE079673,installed,1725889008,Bokaro TPS Domestic
ISKIE079725,installed,1725761537,Bokaro TPS Domestic
ISKIE079727,installed,1725491610,Bokaro TPS Domestic
ISKIE079802,installed,1725889009,Bokaro TPS Domestic
ISKIE079897,installed,1725889009,Bokaro TPS Domestic
ISKIE080036,installed,1725889010,Bokaro TPS Domestic
ISKIE080037,installed,1705603609,Bokaro TPS Domestic
ISKIE080035,installed,1703011291,Bokaro TPS Domestic
ISKIE080048,installed,1725889011,Bokaro TPS Domestic
ISKIE080049,installed,1720551962,Bokaro TPS Domestic
ISKIE080142,installed,1725889012,Bokaro TPS Domestic
ISKIE080303,installed,1725889012,Bokaro TPS Domestic
ISKIE079825,installed,1725889013,Bokaro TPS Domestic
ISKIE080196,installed,1725889013,Bokaro TPS Domestic
ISKIE080620,installed,,Bokaro TPS Domestic
ISKIE080194,installed,1725889014,Bokaro TPS Domestic
ISKIE080072,installed,1725889015,Bokaro TPS Domestic
ISKIE079913,installed,1725889015,Bokaro TPS Domestic
ISKIE080160,installed,1725889015,Bokaro TPS Domestic
ISKIE080158,installed,1725889016,Bokaro TPS Domestic
ISKIE079817,installed,1725889017,Bokaro TPS Domestic
ISKIE079878,installed,1725889064,Bokaro TPS Domestic
ISKIE079816,installed,1725889064,Bokaro TPS Domestic
ISKIE079881,installed,1725889064,Bokaro TPS Domestic
ISKIE079795,installed,1703889507,Bokaro TPS Domestic
ISKIE079794,installed,1725889065,Bokaro TPS Domestic
ISKIE080017,installed,1725889066,Bokaro TPS Domestic
ISKIE079994,installed,1725889085,Bokaro TPS Domestic
ISKIE080243,installed,1725889085,Bokaro TPS Domestic
ISKIE080291,installed,1725889086,Bokaro TPS Domestic
ISKIE080140,installed,1707039076,Bokaro TPS Domestic
ISKIE080138,installed,1725889087,Bokaro TPS Domestic
ISKIE080023,installed,1725889087,Bokaro TPS Domestic
ISKIE080024,installed,1725889087,Bokaro TPS Domestic
ISKIE080027,installed,1725889088,Bokaro TPS Domestic
ISKIE080149,installed,1725889088,Bokaro TPS Domestic
ISKIE080045,installed,1725889088,Bokaro TPS Domestic
ISKIE080244,installed,1725889089,Bokaro TPS Domestic
ISKIE079989,installed,1725889089,Bokaro TPS Domestic
ISKIE079990,installed,1725889090,Bokaro TPS Domestic
ISKIE080070,installed,1725889091,Bokaro TPS Domestic
ISKIE080135,installed,1725889091,Bokaro TPS Domestic
ISKIE080133,installed,1725889091,Bokaro TPS Domestic
ISKIE080137,installed,1725889092,Bokaro TPS Domestic
ISKIE080139,installed,1725889092,Bokaro TPS Domestic
ISKIE080179,installed,1725889092,Bokaro TPS Domestic
ISKIE080289,installed,1725889093,Bokaro TPS Domestic
ISKIE080288,installed,1725889093,Bokaro TPS Domestic
ISKIE079769,installed,1725889093,Bokaro TPS Domestic
ISKIE079797,installed,1725874693,Bokaro TPS Domestic
ISKIE080629,installed,1703889515,Bokaro TPS Domestic
ISKIE079796,installed,1725889095,Bokaro TPS Domestic
ISKIE080611,installed,1701672246,Bokaro TPS Domestic
ISKIE079768,installed,1725889095,Bokaro TPS Domestic
ISKIE080445,installed,1706215701,Bokaro TPS Domestic
ISKIE080443,installed,1725889096,Bokaro TPS Domestic
ISKIE080612,installed,1725889096,Bokaro TPS Domestic
ISKIE079849,installed,1725889097,Bokaro TPS Domestic
ISKIE079851,installed,1725889097,Bokaro TPS Domestic
ISKIE080434,installed,1725889098,Bokaro TPS Domestic
ISKIE080622,installed,1725889098,Bokaro TPS Domestic
ISKIE080618,installed,1725892629,Bokaro TPS Domestic
ISKIE080439,installed,1725889099,Bokaro TPS Domestic
ISKIE080438,installed,1725889099,Bokaro TPS Domestic
ISKIE079914,installed,1707043712,Bokaro TPS Domestic
ISKIE079813,installed,1725889100,Bokaro TPS Domestic
ISKIE079916,installed,1725889100,Bokaro TPS Domestic
ISKIE079915,installed,1725889100,Bokaro TPS Domestic
ISKIE080022,installed,1725889101,Bokaro TPS Domestic
ISKIE080081,installed,1725889101,Bokaro TPS Domestic
ISKIE080078,installed,1725887420,Bokaro TPS Domestic
ISKIE080080,installed,1725889102,Bokaro TPS Domestic
ISKIE080132,installed,1725889102,Bokaro TPS Domestic
ISKIE080082,installed,1725889102,Bokaro TPS Domestic
ISKIE080162,installed,1725889103,Bokaro TPS Domestic
ISKIE080191,installed,1725889103,Bokaro TPS Domestic
ISKIE080161,installed,1725889103,Bokaro TPS Domestic
ISKIE080129,installed,1725889104,Bokaro TPS Domestic
ISKIE079940,installed,1725889104,Bokaro TPS Domestic
ISKIE080278,installed,1725837354,Bokaro TPS Domestic
ISKIE080420,installed,1725889105,Bokaro TPS Domestic
ISKIE080267,installed,1725889105,Bokaro TPS Domestic
ISKIE080165,installed,1725889299,Bokaro TPS Domestic
ISKIE080332,installed,1708634394,Bokaro TPS Domestic
ISKIE080330,installed,1725889300,Bokaro TPS Domestic
ISKIE080163,installed,1725874898,Bokaro TPS Domestic
ISKIE080418,installed,1725889301,Bokaro TPS Domestic
ISKIE080280,installed,1725889301,Bokaro TPS Domestic
ISKIE080349,installed,1725887962,Bokaro TPS Domestic
ISKIE080328,installed,1725889301,Bokaro TPS Domestic
ISKIE080281,installed,1725889302,Bokaro TPS Commercial
ISKIE080352,installed,1725889302,Bokaro TPS Commercial
ISKIE080225,installed,1725889302,Bokaro TPS Domestic
ISKIE080226,installed,1725889303,Bokaro TPS Domestic
ISKIE080452,installed,1725889303,Bokaro TPS Domestic
ISKIE080422,installed,1725778613,Bokaro TPS Domestic
ISKIE080448,installed,1725889304,Bokaro TPS Domestic
ISKIE079684,installed,1725889316,Bokaro TPS Domestic
ISKIE079686,installed,1725889316,Bokaro TPS Domestic
ISKIE079685,installed,1725889316,Bokaro TPS Domestic
ISKIE080215,installed,1725889317,Bokaro TPS Domestic
ISKIE079687,installed,1725874918,Bokaro TPS Domestic
ISKIE080154,installed,1704127727,Bokaro TPS Domestic
ISKIE080155,installed,1725889318,Bokaro TPS Domestic
ISKIE080156,installed,1725889318,Bokaro TPS Domestic
ISKIE080153,installed,1725889319,Bokaro TPS Domestic
ISKIE079692,installed,1725887962,Bokaro TPS Domestic
ISKIE079741,installed,1701672247,Bokaro TPS Domestic
ISKIE079738,installed,1725889319,Bokaro TPS Domestic
ISKIE079742,installed,1708634404,Bokaro TPS Domestic
ISKIE079751,installed,1725889320,Bokaro TPS Domestic
ISKIE079739,installed,1725889321,Bokaro TPS Domestic
ISKIE079740,installed,1725889321,Bokaro TPS Domestic
ISKIE080504,installed,1725889321,Bokaro TPS Domestic
ISKIE080392,installed,1725889322,Bokaro TPS Domestic
ISKIE080566,installed,1725889322,Bokaro TPS Domestic
ISKIE080390,installed,1725889322,Bokaro TPS Domestic
ISKIE080389,installed,1725889323,Bokaro TPS Domestic
ISKIE080456,installed,1725889323,Bokaro TPS Domestic
ISKIE080454,installed,1725887420,Bokaro TPS Domestic
ISKIE080091,installed,1725889324,Bokaro TPS Domestic
ISKIE080074,installed,1725889324,Bokaro TPS Domestic
ISKIE080090,installed,1725889324,Bokaro TPS Domestic
ISKIE080092,installed,1725889325,Bokaro TPS Domestic
ISKIE080506,installed,1725889325,Bokaro TPS Domestic
ISKIE080503,installed,1725889325,Bokaro TPS Domestic
ISKIE080391,installed,1725889326,Bokaro TPS Domestic
ISKIE080567,installed,1725887420,Bokaro TPS Domestic
ISKIE080455,installed,1725889326,Bokaro TPS Domestic
ISKIE080388,installed,1725889326,Bokaro TPS Domestic
ISKIE080453,installed,1725889327,Bokaro TPS Domestic
ISKIE080457,installed,1725874929,Bokaro TPS Domestic
ISKIE079845,installed,1725889328,Bokaro TPS Domestic
ISKIE079844,installed,1725889328,Bokaro TPS Domestic
ISKIE079973,installed,1725889328,Bokaro TPS Domestic
ISKIE079974,installed,1725889329,Bokaro TPS Domestic
ISKIE079975,installed,1725889329,Bokaro TPS Domestic
ISKIE079976,installed,1725889329,Bokaro TPS Domestic
ISKIE079860,installed,1725889330,Bokaro TPS Domestic
ISKIE079861,installed,1725889330,Bokaro TPS Domestic
ISKIE079858,installed,1725889331,Bokaro TPS Domestic
ISKIE080518,installed,1725889332,Bokaro TPS Domestic
ISKIE080604,installed,1725889332,Bokaro TPS Domestic
ISKIE079682,installed,1725874934,Bokaro TPS Domestic
ISKIE080118,installed,,Bokaro TPS Domestic
ISKIE079921,installed,1725889333,Bokaro TPS Domestic
ISKIE079942,installed,1725889333,Bokaro TPS Domestic
ISKIE079899,installed,1725889334,Bokaro TPS Domestic
ISKIE079900,installed,1725889334,Bokaro TPS Domestic
ISKIE080605,installed,1725889334,Bokaro TPS Domestic
ISKIE080533,installed,1725889345,Bokaro TPS Domestic
ISKIE079963,installed,1725889345,Bokaro TPS Domestic
ISKIE079968,uninstalled,1725585806,Bokaro TPS Domestic
ISKIE079965,installed,1725889346,Bokaro TPS Domestic
ISKIE079671,installed,1725874969,Bokaro TPS Domestic
ISKIE080120,installed,1725889357,Bokaro TPS Domestic
ISKIE080505,installed,1725874969,Bokaro TPS Domestic
ISKIE079901,installed,1725874970,Bokaro TPS Domestic
