id,inventoryState,lastConnection,groupName
ISKIE077209,installed,1706568872,Panchet Commercial
ISKIE077205,installed,1729061487,Panchet Commercial
ISKIE076962,installed,1729061488,Panchet Commercial
ISKIE077095,installed,,Panchet Commercial
ISKIE077144,installed,1701973833,Panchet Commercial
ISKIE076903,installed,1729061616,Panchet Commercial
ISKIE077012,installed,1729061620,Panchet Commercial
ISKIE077009,installed,1729051055,Panchet Commercial
ISKIE077096,installed,1729061717,Panchet Commercial
ISKIE077222,installed,1729061721,Panchet Commercial
ISKIE077136,installed,1704925649,Panchet Commercial
ISKIE077093,installed,1729061766,Panchet Commercial
ISKIE077147,installed,1729061798,Panchet Commercial
ISKIE077206,installed,1729061815,Panchet Commercial
ISKIE077142,installed,1728285199,Panchet Commercial
ISKIE077193,installed,1702045690,Panchet Commercial
ISKIE077212,installed,1729061856,Panchet Commercial
ISKIE077137,installed,1722869161,Panchet Commercial
ISKIE077146,installed,1729061942,Panchet Commercial
ISKIE077010,installed,1729061945,Panchet Commercial
ISKIE077194,installed,1729061985,Panchet Commercial
ISKIE077211,installed,1729050096,Panchet Commercial
ISKIE077094,installed,1729050096,Panchet Commercial
ISKIE077219,installed,1729050097,Panchet Commercial
ISKIE077038,installed,1729050098,Panchet Commercial
ISKIE077236,installed,1720708372,Panchet Commercial
ISKIE077259,installed,1729050099,Panchet Commercial
ISKIE077059,installed,1729050099,Panchet Commercial
ISKIE077062,installed,1729050099,Panchet Commercial
ISKIE077061,installed,1729050100,Panchet Commercial
ISKIE077060,installed,1729031593,Panchet Commercial
ISKIE077248,installed,1722872313,Panchet Commercial
ISKIE077064,installed,1729058428,Panchet Commercial
ISKIE076889,installed,1728285202,Panchet Commercial
ISKIE076890,installed,1729058464,Panchet Commercial
ISKIE076888,installed,1729050101,Panchet Commercial
ISKIE077250,installed,1722853825,Panchet Commercial
ISKIE077030,installed,1728285203,Panchet Commercial
ISKIE077031,installed,1729058588,Panchet Commercial
ISKIE077251,installed,,Panchet Commercial
ISKIE077249,installed,1729058610,Panchet Commercial
ISKIE077032,installed,1728285203,Panchet Commercial
ISKIE077029,installed,1729058632,Panchet Commercial
ISKIE076891,installed,1729058644,Panchet Commercial
ISKIE077028,installed,1729044174,Panchet Commercial
ISKIE076892,installed,1729050121,Panchet Commercial
ISKIE077063,installed,1729050122,Panchet Commercial
ISKIE076901,installed,1729050122,Panchet Commercial
ISKIE077260,installed,1729050122,Panchet Commercial
ISKIE077262,installed,1729058664,Panchet Commercial
ISKIE076902,installed,1729060671,Panchet Commercial
ISKIE077041,installed,1729060672,Panchet Commercial
ISKIE077261,installed,1728285204,Panchet Commercial
ISKIE077221,installed,1728285205,Panchet Commercial
ISKIE077231,installed,1728285205,Panchet Commercial
ISKIE077234,installed,1729060674,Panchet Commercial
ISKIE077233,installed,1697396020,Panchet Commercial
ISKIE077067,installed,1729060674,Panchet Commercial
ISKIE077229,installed,1729046282,Panchet Commercial
ISKIE077040,installed,1709604065,Panchet Commercial
ISKIE077230,installed,1710881761,Panchet Commercial
ISKIE077258,installed,1729060676,Panchet Commercial
ISKIE077228,installed,1729060727,Panchet Commercial
ISKIE077232,installed,1729060728,Panchet Commercial
ISKIE077065,installed,1729059116,Panchet Commercial
ISKIE077039,installed,1729059120,Panchet Commercial
ISKIE077042,installed,1729059124,Panchet Commercial
ISKIE077237,installed,1729059128,Panchet Commercial
ISKIE077235,installed,1729059131,Panchet Commercial
ISKIE076900,installed,1729044659,Panchet Commercial
ISKIE077225,installed,1729044664,Panchet Commercial
ISKIE077227,installed,1729059162,Panchet Commercial
ISKIE077223,installed,1729059166,Panchet Commercial
ISKIE077226,installed,1729059170,Panchet Commercial
ISKIE077224,installed,1729059174,Panchet Commercial
ISKIE074479,installed,1728285207,Raghunathpur TPS Domestic
ISKIE074481,installed,1729059192,Raghunathpur TPS Domestic
ISKIE074374,installed,1729059196,Raghunathpur TPS Domestic
ISKIE074342,installed,1729044776,Raghunathpur TPS Domestic
ISKIE074321,installed,1728568632,Raghunathpur TPS Domestic
ISKIE074322,installed,1729059207,Raghunathpur TPS Domestic
ISKIE074256,installed,1729059269,Raghunathpur TPS Domestic
ISKIE074158,installed,1729059283,Raghunathpur TPS Domestic
ISKIE074561,installed,1729059889,Raghunathpur TPS Domestic
ISKIE074558,installed,1729059889,Raghunathpur TPS Domestic
ISKIE074401,installed,1729059889,Raghunathpur TPS Domestic
ISKIE074425,installed,1729041644,Raghunathpur TPS Domestic
ISKIE074406,installed,1729041644,Raghunathpur TPS Domestic
ISKIE074405,installed,1729059890,Raghunathpur TPS Domestic
ISKIE074403,installed,1729059891,Raghunathpur TPS Domestic
ISKIE074427,installed,1729059891,Raghunathpur TPS Domestic
ISKIE074316,installed,1729059891,Raghunathpur TPS Domestic
ISKIE074563,installed,1729059892,Raghunathpur TPS Domestic
ISKIE074208,installed,1729059892,Raghunathpur TPS Domestic
ISKIE074566,installed,1701671816,Raghunathpur TPS Domestic
ISKIE074315,installed,1709111876,Raghunathpur TPS Domestic
ISKIE074385,installed,1726215987,Raghunathpur TPS Domestic
ISKIE074183,installed,1729059894,Raghunathpur TPS Domestic
ISKIE074170,installed,1729059895,Raghunathpur TPS Domestic
ISKIE074238,installed,1729059895,Raghunathpur TPS Domestic
ISKIE067910,installed,1729059895,Raghunathpur TPS Domestic
ISKIE074312,installed,1729059896,Raghunathpur TPS Domestic
ISKIE067968,installed,1729050227,Raghunathpur TPS Domestic
ISKIE074582,installed,1729050258,Raghunathpur TPS Domestic
ISKIE074163,installed,1728285210,Raghunathpur TPS Domestic
ISKIE074614,installed,1729050259,Raghunathpur TPS Domestic
ISKIE074171,installed,1729050260,Raghunathpur TPS Domestic
ISKIE074485,installed,1729050260,Raghunathpur TPS Domestic
ISKIE074334,installed,1729050270,Raghunathpur TPS Domestic
ISKIE074621,installed,1729050271,Raghunathpur TPS Domestic
ISKIE074615,uninstalled,1728285211,Raghunathpur TPS Domestic
ISKIE074622,installed,1729050271,Raghunathpur TPS Domestic
ISKIE074575,installed,1729050272,Raghunathpur TPS Domestic
ISKIE074229,installed,1729050273,Raghunathpur TPS Domestic
ISKIE074410,installed,1729050283,Raghunathpur TPS Domestic
ISKIE074486,uninstalled,1728025460,Raghunathpur TPS Domestic
ISKIE074213,installed,1729050284,Raghunathpur TPS Domestic
ISKIE074215,installed,1729050284,Raghunathpur TPS Domestic
ISKIE074358,installed,1729050285,Raghunathpur TPS Domestic
ISKIE074237,installed,1729050285,Raghunathpur TPS Domestic
ISKIE074559,installed,1729050285,Raghunathpur TPS Domestic
ISKIE074564,installed,1707047469,Raghunathpur TPS Domestic
ISKIE074185,installed,1729050286,Raghunathpur TPS Domestic
ISKIE074186,installed,1729050287,Raghunathpur TPS Domestic
ISKIE074308,installed,1729050287,Raghunathpur TPS Domestic
ISKIE074242,installed,1729050288,Raghunathpur TPS Domestic
ISKIE074240,installed,1729050288,Raghunathpur TPS Domestic
ISKIE074487,installed,1729050289,Raghunathpur TPS Domestic
ISKIE074484,installed,1729050299,Raghunathpur TPS Domestic
ISKIE074214,installed,1729050299,Raghunathpur TPS Domestic
ISKIE074231,installed,1729050300,Raghunathpur TPS Domestic
ISKIE074319,installed,1729050300,Raghunathpur TPS Domestic
ISKIE074413,installed,1729050300,Raghunathpur TPS Domestic
ISKIE074162,installed,1729050301,Raghunathpur TPS Domestic
ISKIE074499,installed,1729050301,Raghunathpur TPS Domestic
ISKIE074454,installed,1729050301,Raghunathpur TPS Domestic
ISKIE074501,installed,1729050302,Raghunathpur TPS Domestic
ISKIE074570,installed,1729050302,Raghunathpur TPS Domestic
ISKIE074617,installed,1729050303,Raghunathpur TPS Domestic
ISKIE074498,installed,1729050313,Raghunathpur TPS Domestic
ISKIE074196,installed,1729050313,Raghunathpur TPS Domestic
ISKIE074382,installed,1729050314,Raghunathpur TPS Domestic
ISKIE074216,installed,1696679623,Raghunathpur TPS Domestic
ISKIE074562,installed,1729050314,Raghunathpur TPS Domestic
ISKIE067978,installed,1729050315,Raghunathpur TPS Domestic
ISKIE074603,installed,1729050315,Raghunathpur TPS Domestic
ISKIE074473,installed,1729050478,Raghunathpur TPS Domestic
ISKIE067911,installed,1729050478,Raghunathpur TPS Domestic
ISKIE074606,installed,1729050479,Raghunathpur TPS Domestic
ISKIE074157,installed,1729050479,Raghunathpur TPS Domestic
ISKIE074361,installed,1729050479,Raghunathpur TPS Domestic
ISKIE074348,installed,1729050479,Raghunathpur TPS Domestic
ISKIE074576,installed,1729050480,Raghunathpur TPS Domestic
ISKIE074515,installed,1729050480,Raghunathpur TPS Domestic
ISKIE074619,installed,1729050480,Raghunathpur TPS Domestic
ISKIE074154,installed,1729050481,Raghunathpur TPS Domestic
ISKIE074376,installed,1729050481,Raghunathpur TPS Domestic
ISKIE074516,installed,1729050481,Raghunathpur TPS Domestic
ISKIE074488,installed,1729050492,Raghunathpur TPS Domestic
ISKIE074379,installed,1729050493,Raghunathpur TPS Domestic
ISKIE074571,installed,1729050493,Raghunathpur TPS Domestic
ISKIE074333,installed,1729050638,Raghunathpur TPS Domestic
ISKIE074156,installed,1729050638,Raghunathpur TPS Domestic
