groupName,device,isDataAvailable,measuredAt
Bokaro TPS Domestic,ISKIE080225,True,
Bokaro TPS Domestic,ISKIE080226,True,
Bokaro TPS Domestic,ISKIE080452,True,
Bokaro TPS Domestic,ISKIE080422,True,
Bokaro TPS Domestic,ISKIE080448,True,
Bokaro TPS Domestic,ISKIE079684,True,
Bokaro TPS Domestic,ISKIE079686,True,
Bokaro TPS Domestic,ISKIE079685,True,
Bokaro TPS Domestic,ISKIE080215,True,
Bokaro TPS Domestic,ISKIE079687,True,
Bokaro TPS Domestic,ISKIE080154,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE080155,True,
Bokaro TPS Domestic,ISKIE080156,True,
Bokaro TPS Domestic,ISKIE080153,True,
Bokaro TPS Domestic,ISKIE079692,True,
Bokaro TPS Domestic,ISKIE079741,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079738,True,
Bokaro TPS Domestic,ISKIE079742,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079751,True,
Bokaro TPS Domestic,ISKIE079739,True,
Bokaro TPS Domestic,ISKIE079740,True,
Bokaro TPS Domestic,ISKIE080504,True,
Bokaro TPS Domestic,ISKIE080392,True,
Bokaro TPS Domestic,ISKIE080566,True,
Bokaro TPS Domestic,ISKIE080390,True,
Bokaro TPS Domestic,ISKIE080389,True,
Bokaro TPS Domestic,ISKIE080456,True,
Bokaro TPS Domestic,ISKIE080454,True,
Bokaro TPS Domestic,ISKIE080091,True,
Bokaro TPS Domestic,ISKIE080074,True,
Bokaro TPS Domestic,ISKIE080090,True,
Bokaro TPS Domestic,ISKIE080092,True,
Bokaro TPS Domestic,ISKIE080506,True,
Bokaro TPS Domestic,ISKIE080503,True,
Bokaro TPS Domestic,ISKIE080391,True,
Bokaro TPS Domestic,ISKIE080567,True,
Bokaro TPS Domestic,ISKIE080455,True,
Bokaro TPS Domestic,ISKIE080388,True,
Bokaro TPS Domestic,ISKIE080453,True,
Bokaro TPS Domestic,ISKIE080457,True,
Bokaro TPS Domestic,ISKIE079845,True,
Bokaro TPS Domestic,ISKIE079844,True,
Bokaro TPS Domestic,ISKIE079973,True,
Bokaro TPS Domestic,ISKIE079974,True,
Bokaro TPS Domestic,ISKIE079975,True,
Bokaro TPS Domestic,ISKIE079976,True,
Bokaro TPS Domestic,ISKIE079860,True,
Bokaro TPS Domestic,ISKIE079861,True,
Bokaro TPS Domestic,ISKIE079858,True,
Bokaro TPS Domestic,ISKIE080518,True,
Bokaro TPS Domestic,ISKIE080604,True,
Bokaro TPS Domestic,ISKIE079682,True,
Bokaro TPS Domestic,ISKIE080118,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079921,True,
Bokaro TPS Domestic,ISKIE079942,True,
Bokaro TPS Domestic,ISKIE079899,True,
Bokaro TPS Domestic,ISKIE079900,True,
Bokaro TPS Domestic,ISKIE080605,True,
Bokaro TPS Domestic,ISKIE080533,True,
Bokaro TPS Domestic,ISKIE079963,True,
Bokaro TPS Domestic,ISKIE079968,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079965,True,
Bokaro TPS Domestic,ISKIE079671,True,
Bokaro TPS Domestic,ISKIE080120,True,
Bokaro TPS Domestic,ISKIE080505,True,
Bokaro TPS Domestic,ISKIE079901,True,
Bokaro TPS Domestic,ISKIE079902,True,
Bokaro TPS Domestic,ISKIE079898,True,
Bokaro TPS Domestic,ISKIE080088,True,
Bokaro TPS Domestic,ISKIE080270,True,
Bokaro TPS Domestic,ISKIE080269,True,
Bokaro TPS Domestic,ISKIE080271,True,
Bokaro TPS Domestic,ISKIE080272,True,
Bokaro TPS Domestic,ISKIE080143,True,
Bokaro TPS Domestic,ISKIE080144,True,
Bokaro TPS Domestic,ISKIE080495,True,
Bokaro TPS Domestic,ISKIE080634,True,
Bokaro TPS Domestic,ISKIE080536,True,
Bokaro TPS Domestic,ISKIE080534,True,
Bokaro TPS Domestic,ISKIE079781,True,
Bokaro TPS Domestic,ISKIE079782,True,
Bokaro TPS Domestic,ISKIE079669,True,
Bokaro TPS Domestic,ISKIE080227,True,
Bokaro TPS Domestic,ISKIE080266,True,
Bokaro TPS Domestic,ISKIE079840,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079841,True,
Bokaro TPS Domestic,ISKIE079842,True,
Bokaro TPS Domestic,ISKIE079864,True,
Bokaro TPS Domestic,ISKIE079824,True,
Bokaro TPS Domestic,ISKIE079863,True,
Bokaro TPS Domestic,ISKIE080444,True,
Bokaro TPS Domestic,ISKIE080643,True,
Bokaro TPS Domestic,ISKIE079814,True,
Bokaro TPS Domestic,ISKIE079880,True,
Bokaro TPS Domestic,ISKIE079793,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079815,True,
Bokaro TPS Domestic,ISKIE079879,True,
Bokaro TPS Domestic,ISKIE079882,True,
Bokaro TPS Domestic,ISKIE080459,True,
Bokaro TPS Domestic,ISKIE080460,True,
Bokaro TPS Domestic,ISKIE080462,True,
Bokaro TPS Domestic,ISKIE080102,True,
Bokaro TPS Domestic,ISKIE080619,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE080015,True,
Bokaro TPS Domestic,ISKIE080057,True,
Bokaro TPS Domestic,ISKIE080181,True,
Bokaro TPS Domestic,ISKIE080180,True,
Bokaro TPS Domestic,ISKIE080178,True,
Bokaro TPS Domestic,ISKIE079992,True,
Bokaro TPS Domestic,ISKIE080071,True,
Bokaro TPS Domestic,ISKIE080150,True,
Bokaro TPS Domestic,ISKIE080002,True,
Bokaro TPS Domestic,ISKIE079678,True,
Bokaro TPS Domestic,ISKIE079744,True,
Bokaro TPS Domestic,ISKIE079868,True,
Bokaro TPS Domestic,ISKIE079978,True,
Bokaro TPS Domestic,ISKIE079767,True,
Bokaro TPS Domestic,ISKIE079721,True,
Bokaro TPS Domestic,ISKIE079928,True,
Bokaro TPS Domestic,ISKIE080642,True,
Bokaro TPS Domestic,ISKIE080641,True,
Bokaro TPS Domestic,ISKIE079690,True,
Bokaro TPS Domestic,ISKIE080485,True,
Bokaro TPS Domestic,ISKIE079955,True,
Bokaro TPS Domestic,ISKIE079683,True,
Bokaro TPS Domestic,ISKIE080474,True,
Bokaro TPS Domestic,ISKIE080006,True,
Bokaro TPS Domestic,ISKIE079905,True,
Bokaro TPS Domestic,ISKIE080003,True,
Bokaro TPS Domestic,ISKIE080007,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE080004,True,
Bokaro TPS Domestic,ISKIE080005,True,
Bokaro TPS Domestic,ISKIE080320,True,
Bokaro TPS Domestic,ISKIE080415,True,
Bokaro TPS Domestic,ISKIE080447,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE080247,True,
Bokaro TPS Domestic,ISKIE080055,False,2024-09-30T18:31:00Z
Bokaro TPS Domestic,ISKIE079847,True,
Bokaro TPS Domestic,ISKIE079859,True,
Koderma TPS Domestic,ISKIE076796,True,
Koderma TPS Domestic,ISKIE076627,True,
Koderma TPS Domestic,ISKIE076617,True,
Koderma TPS Domestic,ISKIE076359,True,
Koderma TPS Domestic,ISKIE076597,True,
Koderma TPS Domestic,ISKIE076355,True,
Koderma TPS Domestic,ISKIE076593,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076596,True,
Koderma TPS Domestic,ISKIE069012,True,
Koderma TPS Domestic,ISKIE069080,True,
Koderma TPS Domestic,ISKIE076595,True,
Koderma TPS Domestic,ISKIE069010,True,
Koderma TPS Domestic,ISKIE076594,True,
Koderma TPS Domestic,ISKIE069011,True,
Koderma TPS Domestic,ISKIE069078,True,
Koderma TPS Domestic,ISKIE069009,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076867,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069008,True,
Koderma TPS Domestic,ISKIE076499,True,
Koderma TPS Domestic,ISKIE069174,True,
Koderma TPS Domestic,ISKIE076498,True,
Koderma TPS Domestic,ISKIE076385,True,
Koderma TPS Domestic,ISKIE069126,True,
Koderma TPS Domestic,ISKIE076502,True,
Koderma TPS Domestic,ISKIE076613,True,
Koderma TPS Domestic,ISKIE076501,True,
Koderma TPS Domestic,ISKIE069201,True,
Koderma TPS Domestic,ISKIE076376,True,
Koderma TPS Domestic,ISKIE069181,True,
Koderma TPS Domestic,ISKIE069125,True,
Koderma TPS Domestic,ISKIE076375,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069180,True,
Koderma TPS Domestic,ISKIE069178,True,
Koderma TPS Domestic,ISKIE076374,True,
Koderma TPS Domestic,ISKIE069177,True,
Koderma TPS Domestic,ISKIE068985,True,
Koderma TPS Domestic,ISKIE069165,True,
Koderma TPS Domestic,ISKIE076865,True,
Koderma TPS Domestic,ISKIE069028,True,
Koderma TPS Domestic,ISKIE076358,True,
Koderma TPS Domestic,ISKIE076599,True,
Koderma TPS Domestic,ISKIE069173,True,
Koderma TPS Domestic,ISKIE076626,True,
Koderma TPS Domestic,ISKIE069175,True,
Koderma TPS Domestic,ISKIE076794,True,
Koderma TPS Domestic,ISKIE069032,True,
Koderma TPS Domestic,ISKIE076624,True,
Koderma TPS Domestic,ISKIE069031,True,
Koderma TPS Domestic,ISKIE069163,True,
Koderma TPS Domestic,ISKIE069167,True,
Koderma TPS Domestic,ISKIE076793,True,
Koderma TPS Domestic,ISKIE076797,True,
Koderma TPS Domestic,ISKIE076795,True,
Koderma TPS Domestic,ISKIE076362,True,
Koderma TPS Domestic,ISKIE076361,True,
Koderma TPS Domestic,ISKIE076360,True,
Koderma TPS Domestic,ISKIE069122,True,
Koderma TPS Domestic,ISKIE069216,True,
Koderma TPS Domestic,ISKIE069020,True,
Koderma TPS Domestic,ISKIE069213,True,
Koderma TPS Domestic,ISKIE069018,True,
Koderma TPS Domestic,ISKIE069217,True,
Koderma TPS Domestic,ISKIE069168,True,
Koderma TPS Domestic,ISKIE069214,True,
Koderma TPS Domestic,ISKIE069169,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069024,True,
Koderma TPS Domestic,ISKIE069001,True,
Koderma TPS Domestic,ISKIE069027,True,
Koderma TPS Domestic,ISKIE069082,True,
Koderma TPS Domestic,ISKIE069023,True,
Koderma TPS Domestic,ISKIE069021,True,
Koderma TPS Domestic,ISKIE069215,True,
Koderma TPS Domestic,ISKIE069172,True,
Koderma TPS Domestic,ISKIE069026,True,
Koderma TPS Domestic,ISKIE069103,True,
Koderma TPS Domestic,ISKIE069025,True,
Koderma TPS Domestic,ISKIE069002,True,
Koderma TPS Domestic,ISKIE069067,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069000,True,
Koderma TPS Domestic,ISKIE069058,True,
Koderma TPS Domestic,ISKIE069223,True,
Koderma TPS Domestic,ISKIE076836,True,
Koderma TPS Domestic,ISKIE076689,True,
Koderma TPS Domestic,ISKIE069110,True,
Koderma TPS Domestic,ISKIE076391,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076455,True,
Koderma TPS Domestic,ISKIE076345,True,
Koderma TPS Domestic,ISKIE076436,True,
Koderma TPS Domestic,ISKIE076395,True,
Koderma TPS Domestic,ISKIE076663,True,
Koderma TPS Domestic,ISKIE076870,True,
Koderma TPS Domestic,ISKIE069118,True,
Koderma TPS Domestic,ISKIE068993,True,
Koderma TPS Domestic,ISKIE076695,True,
Koderma TPS Domestic,ISKIE076558,True,
Koderma TPS Domestic,ISKIE076454,True,
Koderma TPS Domestic,ISKIE076557,True,
Koderma TPS Domestic,ISKIE076669,True,
Koderma TPS Domestic,ISKIE076379,True,
Koderma TPS Domestic,ISKIE076881,True,
Koderma TPS Domestic,ISKIE076824,True,
Koderma TPS Domestic,ISKIE076638,True,
Koderma TPS Domestic,ISKIE076419,True,
Koderma TPS Domestic,ISKIE069208,True,
Koderma TPS Domestic,ISKIE069160,True,
Koderma TPS Domestic,ISKIE076696,True,
Koderma TPS Domestic,ISKIE076781,True,
Koderma TPS Domestic,ISKIE076581,True,
Koderma TPS Domestic,ISKIE076756,True,
Koderma TPS Domestic,ISKIE076382,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076687,True,
Koderma TPS Domestic,ISKIE069148,True,
Koderma TPS Domestic,ISKIE076835,True,
Koderma TPS Domestic,ISKIE076753,True,
Koderma TPS Domestic,ISKIE069112,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076389,True,
Koderma TPS Domestic,ISKIE076344,True,
Koderma TPS Domestic,ISKIE076434,True,
Koderma TPS Domestic,ISKIE076394,True,
Koderma TPS Domestic,ISKIE076666,True,
Koderma TPS Domestic,ISKIE076871,True,
Koderma TPS Domestic,ISKIE069212,True,
Koderma TPS Domestic,ISKIE068995,True,
Koderma TPS Domestic,ISKIE076693,True,
Koderma TPS Domestic,ISKIE076475,True,
Koderma TPS Domestic,ISKIE076456,True,
Koderma TPS Domestic,ISKIE076540,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076692,True,
Koderma TPS Domestic,ISKIE076380,True,
Koderma TPS Domestic,ISKIE076880,True,
Koderma TPS Domestic,ISKIE076825,True,
Koderma TPS Domestic,ISKIE076562,True,
Koderma TPS Domestic,ISKIE076418,True,
Koderma TPS Domestic,ISKIE069209,True,
Koderma TPS Domestic,ISKIE068994,True,
Koderma TPS Domestic,ISKIE076697,True,
Koderma TPS Domestic,ISKIE076372,True,
Koderma TPS Domestic,ISKIE076580,True,
Koderma TPS Domestic,ISKIE076690,True,
Koderma TPS Domestic,ISKIE076712,True,
Koderma TPS Domestic,ISKIE076823,True,
Koderma TPS Domestic,ISKIE076866,True,
Koderma TPS Domestic,ISKIE069158,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076837,True,
Koderma TPS Domestic,ISKIE076481,True,
Koderma TPS Domestic,ISKIE069111,True,
Koderma TPS Domestic,ISKIE076390,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076433,True,
Koderma TPS Domestic,ISKIE076347,True,
Koderma TPS Domestic,ISKIE076393,True,
Koderma TPS Domestic,ISKIE076667,True,
Koderma TPS Domestic,ISKIE069149,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076868,True,
Koderma TPS Domestic,ISKIE069211,True,
Koderma TPS Domestic,ISKIE068997,True,
Koderma TPS Domestic,ISKIE076553,True,
Koderma TPS Domestic,ISKIE076477,True,
Koderma TPS Domestic,ISKIE076453,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076541,True,
Koderma TPS Domestic,ISKIE076744,True,
Koderma TPS Domestic,ISKIE076879,True,
Koderma TPS Domestic,ISKIE076826,True,
Koderma TPS Domestic,ISKIE076560,True,
Koderma TPS Domestic,ISKIE076420,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069248,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069162,True,
Koderma TPS Domestic,ISKIE076801,True,
Koderma TPS Domestic,ISKIE076780,True,
Koderma TPS Domestic,ISKIE076516,True,
Koderma TPS Domestic,ISKIE076423,True,
Koderma TPS Domestic,ISKIE076686,True,
Koderma TPS Domestic,ISKIE076623,True,
Koderma TPS Domestic,ISKIE076480,True,
Koderma TPS Domestic,ISKIE069108,True,
Koderma TPS Domestic,ISKIE076664,True,
Koderma TPS Domestic,ISKIE069152,True,
Koderma TPS Domestic,ISKIE076869,True,
Koderma TPS Domestic,ISKIE069210,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069115,True,
Koderma TPS Domestic,ISKIE076668,True,
Koderma TPS Domestic,ISKIE076388,True,
Koderma TPS Domestic,ISKIE076421,True,
Koderma TPS Domestic,ISKIE069109,True,
Koderma TPS Domestic,ISKIE069161,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076782,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076742,True,
Koderma TPS Domestic,ISKIE076524,True,
Koderma TPS Domestic,ISKIE069226,True,
Koderma TPS Domestic,ISKIE076834,True,
Koderma TPS Domestic,ISKIE076437,True,
Koderma TPS Domestic,ISKIE076544,True,
Koderma TPS Domestic,ISKIE076682,True,
Koderma TPS Domestic,ISKIE076468,True,
Koderma TPS Domestic,ISKIE076467,True,
Koderma TPS Domestic,ISKIE068996,True,
Koderma TPS Domestic,ISKIE076694,True,
Koderma TPS Domestic,ISKIE076474,True,
Koderma TPS Domestic,ISKIE076646,True,
Koderma TPS Domestic,ISKIE076488,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076555,True,
Koderma TPS Domestic,ISKIE076482,True,
Koderma TPS Domestic,ISKIE076512,True,
Koderma TPS Domestic,ISKIE076747,True,
Koderma TPS Domestic,ISKIE076484,True,
Koderma TPS Domestic,ISKIE076404,True,
Koderma TPS Domestic,ISKIE076642,True,
Koderma TPS Domestic,ISKIE076586,True,
Koderma TPS Domestic,ISKIE076799,True,
Koderma TPS Domestic,ISKIE076743,True,
Koderma TPS Domestic,ISKIE076517,True,
Koderma TPS Domestic,ISKIE076776,True,
Koderma TPS Domestic,ISKIE076728,True,
Koderma TPS Domestic,ISKIE076508,True,
Koderma TPS Domestic,ISKIE076435,True,
Koderma TPS Domestic,ISKIE076472,True,
Koderma TPS Domestic,ISKIE076396,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076665,True,
Koderma TPS Domestic,ISKIE069150,True,
Koderma TPS Domestic,ISKIE076551,True,
Koderma TPS Domestic,ISKIE076415,True,
Koderma TPS Domestic,ISKIE076476,True,
Koderma TPS Domestic,ISKIE076647,True,
Koderma TPS Domestic,ISKIE076554,True,
Koderma TPS Domestic,ISKIE076479,True,
Koderma TPS Domestic,ISKIE076346,True,
Koderma TPS Domestic,ISKIE076584,True,
Koderma TPS Domestic,ISKIE076485,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076827,True,
Koderma TPS Domestic,ISKIE076561,True,
Koderma TPS Domestic,ISKIE076585,True,
Koderma TPS Domestic,ISKIE076802,True,
Koderma TPS Domestic,ISKIE076833,True,
Koderma TPS Domestic,ISKIE076774,True,
Koderma TPS Domestic,ISKIE076755,True,
Koderma TPS Domestic,ISKIE076578,True,
Koderma TPS Domestic,ISKIE076452,True,
Koderma TPS Domestic,ISKIE076543,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076754,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076681,True,
Koderma TPS Domestic,ISKIE076469,True,
Koderma TPS Domestic,ISKIE076698,True,
Koderma TPS Domestic,ISKIE076465,True,
Koderma TPS Domestic,ISKIE069159,True,
Koderma TPS Domestic,ISKIE076549,True,
Koderma TPS Domestic,ISKIE076450,True,
Koderma TPS Domestic,ISKIE076473,True,
Koderma TPS Domestic,ISKIE076644,True,
Koderma TPS Domestic,ISKIE076556,True,
Koderma TPS Domestic,ISKIE076688,True,
Koderma TPS Domestic,ISKIE076878,True,
Koderma TPS Domestic,ISKIE076601,True,
Koderma TPS Domestic,ISKIE076483,True,
Koderma TPS Domestic,ISKIE076406,True,
Koderma TPS Domestic,ISKIE076559,True,
Koderma TPS Domestic,ISKIE076773,True,
Koderma TPS Domestic,ISKIE076800,True,
Koderma TPS Domestic,ISKIE076489,True,
Koderma TPS Domestic,ISKIE076378,True,
Koderma TPS Domestic,ISKIE076424,True,
Koderma TPS Domestic,ISKIE076729,True,
Koderma TPS Domestic,ISKIE076702,True,
Koderma TPS Domestic,ISKIE076546,True,
Koderma TPS Domestic,ISKIE076470,True,
Koderma TPS Domestic,ISKIE076463,True,
Koderma TPS Domestic,ISKIE069116,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076587,True,
Koderma TPS Domestic,ISKIE076643,True,
Koderma TPS Domestic,ISKIE076691,True,
Koderma TPS Domestic,ISKIE076426,True,
Koderma TPS Domestic,ISKIE076775,True,
Koderma TPS Domestic,ISKIE076741,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076680,True,
Koderma TPS Domestic,ISKIE076700,True,
Koderma TPS Domestic,ISKIE076851,True,
Koderma TPS Domestic,ISKIE069252,True,
Koderma TPS Domestic,ISKIE076552,True,
Koderma TPS Domestic,ISKIE076852,True,
Koderma TPS Domestic,ISKIE076514,True,
Koderma TPS Domestic,ISKIE076442,True,
Koderma TPS Domestic,ISKIE076872,True,
Koderma TPS Domestic,ISKIE076486,True,
Koderma TPS Domestic,ISKIE076405,True,
Koderma TPS Domestic,ISKIE076639,True,
Koderma TPS Domestic,ISKIE076798,True,
Koderma TPS Domestic,ISKIE076490,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076582,True,
Koderma TPS Domestic,ISKIE076478,True,
Koderma TPS Domestic,ISKIE076685,True,
Koderma TPS Domestic,ISKIE076509,True,
Koderma TPS Domestic,ISKIE076864,True,
Koderma TPS Domestic,ISKIE076523,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076511,True,
Koderma TPS Domestic,ISKIE076678,True,
Koderma TPS Domestic,ISKIE076701,True,
Koderma TPS Domestic,ISKIE069249,True,
Koderma TPS Domestic,ISKIE076550,True,
Koderma TPS Domestic,ISKIE076850,True,
Koderma TPS Domestic,ISKIE076515,True,
Koderma TPS Domestic,ISKIE076645,True,
Koderma TPS Domestic,ISKIE076466,True,
Koderma TPS Domestic,ISKIE076413,True,
Koderma TPS Domestic,ISKIE076407,True,
Koderma TPS Domestic,ISKIE076640,True,
Koderma TPS Domestic,ISKIE076656,True,
Koderma TPS Domestic,ISKIE076492,True,
Koderma TPS Domestic,ISKIE076579,True,
Koderma TPS Domestic,ISKIE076526,True,
Koderma TPS Domestic,ISKIE076731,True,
Koderma TPS Domestic,ISKIE076683,True,
Koderma TPS Domestic,ISKIE076545,True,
Koderma TPS Domestic,ISKIE076416,True,
Koderma TPS Domestic,ISKIE076392,True,
Koderma TPS Domestic,ISKIE076510,True,
Koderma TPS Domestic,ISKIE076679,True,
Koderma TPS Domestic,ISKIE076699,True,
Koderma TPS Domestic,ISKIE069250,True,
Koderma TPS Domestic,ISKIE076548,True,
Koderma TPS Domestic,ISKIE076849,True,
Koderma TPS Domestic,ISKIE076513,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076438,True,
Koderma TPS Domestic,ISKIE076471,True,
Koderma TPS Domestic,ISKIE076487,True,
Koderma TPS Domestic,ISKIE076403,True,
Koderma TPS Domestic,ISKIE076641,True,
Koderma TPS Domestic,ISKIE076657,True,
Koderma TPS Domestic,ISKIE076491,True,
Koderma TPS Domestic,ISKIE076745,True,
Koderma TPS Domestic,ISKIE076425,True,
Koderma TPS Domestic,ISKIE076730,True,
Koderma TPS Domestic,ISKIE076684,True,
Koderma TPS Domestic,ISKIE076547,True,
Koderma TPS Domestic,ISKIE076848,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076583,True,
Koderma TPS Domestic,ISKIE076417,True,
Koderma TPS Domestic,ISKIE069251,True,
Koderma TPS Domestic,ISKIE076525,True,
Koderma TPS Domestic,ISKIE076441,True,
Koderma TPS Domestic,ISKIE076464,True,
Koderma TPS Domestic,ISKIE076777,True,
Koderma TPS Domestic,ISKIE076527,True,
Koderma TPS Domestic,ISKIE068999,True,
Koderma TPS Domestic,ISKIE076575,True,
Koderma TPS Domestic,ISKIE076564,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076816,True,
Koderma TPS Domestic,ISKIE076876,True,
Koderma TPS Domestic,ISKIE069017,True,
Koderma TPS Domestic,ISKIE076364,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076874,True,
Koderma TPS Domestic,ISKIE069033,True,
Koderma TPS Domestic,ISKIE076723,True,
Koderma TPS Domestic,ISKIE076590,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076844,True,
Koderma TPS Domestic,ISKIE076402,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076603,True,
Koderma TPS Domestic,ISKIE076447,True,
Koderma TPS Domestic,ISKIE068978,True,
Koderma TPS Domestic,ISKIE069065,True,
Koderma TPS Domestic,ISKIE069004,True,
Koderma TPS Domestic,ISKIE076813,True,
Koderma TPS Domestic,ISKIE069104,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076618,True,
Koderma TPS Domestic,ISKIE076736,True,
Koderma TPS Domestic,ISKIE068988,True,
Koderma TPS Domestic,ISKIE069063,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076630,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076875,True,
Koderma TPS Domestic,ISKIE076814,True,
Koderma TPS Domestic,ISKIE076877,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069013,True,
Koderma TPS Domestic,ISKIE076737,True,
Koderma TPS Domestic,ISKIE076363,True,
Koderma TPS Domestic,ISKIE076873,True,
Koderma TPS Domestic,ISKIE069196,True,
Koderma TPS Domestic,ISKIE076351,True,
Koderma TPS Domestic,ISKIE076352,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076589,True,
Koderma TPS Domestic,ISKIE076845,True,
Koderma TPS Domestic,ISKIE076350,True,
Koderma TPS Domestic,ISKIE068981,True,
Koderma TPS Domestic,ISKIE076829,True,
Koderma TPS Domestic,ISKIE069094,True,
Koderma TPS Domestic,ISKIE076815,True,
Koderma TPS Domestic,ISKIE069107,True,
Koderma TPS Domestic,ISKIE076620,True,
Koderma TPS Domestic,ISKIE069022,True,
Koderma TPS Domestic,ISKIE076632,True,
Koderma TPS Domestic,ISKIE076577,True,
Koderma TPS Domestic,ISKIE076566,True,
Koderma TPS Domestic,ISKIE076565,True,
Koderma TPS Domestic,ISKIE076430,True,
Koderma TPS Domestic,ISKIE069105,True,
Koderma TPS Domestic,ISKIE076431,True,
Koderma TPS Domestic,ISKIE069042,True,
Koderma TPS Domestic,ISKIE076727,True,
Koderma TPS Domestic,ISKIE076860,True,
Koderma TPS Domestic,ISKIE076401,True,
Koderma TPS Domestic,ISKIE076786,True,
Koderma TPS Domestic,ISKIE076445,True,
Koderma TPS Domestic,ISKIE068979,True,
Koderma TPS Domestic,ISKIE076828,True,
Koderma TPS Domestic,ISKIE069066,True,
Koderma TPS Domestic,ISKIE069093,True,
Koderma TPS Domestic,ISKIE069016,True,
Koderma TPS Domestic,ISKIE076621,True,
Koderma TPS Domestic,ISKIE076592,True,
Koderma TPS Domestic,ISKIE068998,True,
Koderma TPS Domestic,ISKIE076631,True,
Koderma TPS Domestic,ISKIE076576,True,
Koderma TPS Domestic,ISKIE076718,True,
Koderma TPS Domestic,ISKIE076817,True,
Koderma TPS Domestic,ISKIE069106,True,
Koderma TPS Domestic,ISKIE076365,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE069194,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076785,True,
Koderma TPS Domestic,ISKIE076446,True,
Koderma TPS Domestic,ISKIE076724,True,
Koderma TPS Domestic,ISKIE076846,True,
Koderma TPS Domestic,ISKIE076400,True,
Koderma TPS Domestic,ISKIE068980,True,
Koderma TPS Domestic,ISKIE076831,True,
Koderma TPS Domestic,ISKIE069087,True,
Koderma TPS Domestic,ISKIE069003,True,
Koderma TPS Domestic,ISKIE069015,True,
Koderma TPS Domestic,ISKIE076619,False,2024-09-30T18:31:00Z
Koderma TPS Domestic,ISKIE076735,True,
Koderma TPS Domestic,ISKIE069048,True,
Koderma TPS Domestic,ISKIE076629,True,
Koderma TPS Domestic,ISKIE076574,True,
Koderma TPS Domestic,ISKIE076567,True,
Koderma TPS Domestic,ISKIE069071,True,
